Title,Year,Type,Price,Engine type,Gearbox_type,Milage,City,Engine,Power
Opel Zafira,2007,Vienatūris,1390,Dyzelinas,Mechaninė,349853,Vilnius,1900,110
Opel Zafira,2004,Vienatūris,1400,Dyzelinas,Mechaninė,275500,Kaunas,2200,92
Opel Astra,2001,Hečbekas,1400,Dyzelinas,Mechaninė,403333,Vilnius,1700,55
Opel Zafira,2005,Vienatūris,1400,Dyzelinas,Mechaninė,308000,Šiauliai,2000,88
Opel Vectra,2007,Sedanas,1400,Dyzelinas,Mechaninė,337158,Mažeikiai,1900,110
Opel Omega,2004,Universalas,1400,Dyzelinas,Mechaninė,254280,Klaipėda,2200,88
Opel Astra,2001,Universalas,1400,Benzinas,Automatinė,210000,Alytus,1600,74
Opel Astra,2009,Hečbekas,1450,Benzinas,Mechaninė,140000,Klaipėda,1800,103
Opel Astra,2005,Hečbekas,1450,Benzinas,Automatinė,200000,Vilnius,1600,77
Opel Astra,2002,Universalas,1450,Benzinas,Mechaninė,195076,Marijampolė,1600,62
Opel Astra,2004,Hečbekas,1499,Benzinas,Mechaninė,221345,Marijampolė,1600,62
Opel Corsa,2008,Hečbekas,1499,Dyzelinas,Mechaninė,300000,Radviliškis,1300,66
Opel Vivaro,2005,Krovininis mikroautobusas,1500,Dyzelinas,Mechaninė,147856,Šilutė,1900,60
Opel Astra,2004,Hečbekas,1500,Dyzelinas,Mechaninė,288280,Raseiniai,1700,74
Opel Astra,2004,Hečbekas,1500,Dyzelinas,Mechaninė,243972,Šiauliai,1700,74
Opel Zafira,2006,Vienatūris,1500,Dyzelinas,Mechaninė,320176,Šakiai,1900,88
Opel Corsa,2007,Hečbekas,1500,Benzinas,Mechaninė,135800,Vilnius,1200,59
Opel Vectra,2006,Universalas,1550,Dyzelinas,Mechaninė,303300,Raseiniai,1900,110
Opel Astra,2002,Universalas,1550,Benzinas,Mechaninė,176268,Marijampolė,1600,62
Opel Astra,2003,Hečbekas,1550,Benzinas,Mechaninė,149751,Marijampolė,1600,62
Opel Zafira,2006,Vienatūris,1600,Dyzelinas,Mechaninė,225153,Vilnius,1900,88
Opel Astra,2008,Hečbekas,1600,Benzinas,Mechaninė,195000,Vilnius,1600,85
Opel Signum,2008,Hečbekas,1600,Dyzelinas,Mechaninė,280375,Vilnius,1900,110
Opel Vectra,2005,Universalas,1600,Dyzelinas,Automatinė,358000,Kupiškis,1900,110
Opel Signum,2008,Hečbekas,1600,Dyzelinas,Mechaninė,337000,Kaunas,1900,110
Opel Combo,2005,Pikapas,1600,Dyzelinas,Mechaninė,303000,Kaunas,1700,55
Opel Astra,2008,Universalas,1600,Dyzelinas,Mechaninė,161300,Kaunas,1700,74
Opel Astra,2008,Hečbekas,1600,Benzinas,Mechaninė,309000,Radviliškis,1400,85
Opel Astra,2002,Universalas,1600,Benzinas,Mechaninė,242007,Marijampolė,1600,62
Opel Astra,2007,Hečbekas,1600,Dyzelinas,Mechaninė,228050,Kaunas,1700,74
Opel Astra,2007,Hečbekas,1600,Dyzelinas,Mechaninė,228050,Kaunas,1700,74
Opel Astra,2008,Kupė (Coupe),1650,Dyzelinas,Mechaninė,243574,Kaunas,1900,88
Opel Zafira,2006,Vienatūris,1650,Dyzelinas,Mechaninė,300000,Vilnius,1900,88
Opel Insignia,2011,Universalas,1650,Dyzelinas,Mechaninė,349500,Kaunas,2000,118
Opel Zafira,2008,Vienatūris,1650,Dyzelinas,Mechaninė,359000,Kaunas,1900,88
Opel Vectra,2002,Sedanas,1650,Benzinas / dujos,Automatinė,216067,Vilnius,2200,114
Opel Meriva,2009,Vienatūris,1650,Dyzelinas,Mechaninė,194713,Šiauliai,1700,74
Opel Insignia,2010,Universalas,1650,Dyzelinas,Mechaninė,275000,Pasvalys,2000,96
Opel Meriva,2007,Vienatūris,1670,Dyzelinas,Mechaninė,252847,Elektrėnai,1700,74
Opel Vectra,2005,Sedanas,1699,Dyzelinas,Mechaninė,281563,Alytus,2200,92
Opel Zafira,2009,Vienatūris,1700,Dyzelinas,Mechaninė,250000,Panevėžys,1700,92
Opel Astra,2001,Sedanas,1700,Benzinas,Automatinė,135000,Šiauliai,1600,62
Opel Astra,2006,Kupė (Coupe),1700,Benzinas,Mechaninė,231000,Vilnius,1600,77
Opel Astra,2005,Universalas,1700,Dyzelinas,Mechaninė,256878,Kaunas,1900,88
Opel Astra,2004,Hečbekas,1700,Benzinas,Automatinė,170000,Vilnius,1800,92
Opel Zafira,2007,Vienatūris,1700,Dyzelinas,Mechaninė,272391,Jonava,1900,88
Opel Combo,2004,Vienatūris,1700,Benzinas,Mechaninė,2700000,Ukmergė,1600,63
Opel Zafira,2004,Vienatūris,1700,Benzinas,Mechaninė,186000,Marijampolė,1800,1
Opel Astra,2007,Hečbekas,1700,Dyzelinas,Mechaninė,249300,Kuršėnai,1700,74
Opel Meriva,2006,Vienatūris,1750,Dyzelinas,Mechaninė,164000,Pakruojis,1300,55
Opel Vectra,2007,Hečbekas,1750,Dyzelinas,Mechaninė,300400,Kaunas,1900,88
Opel Astra,2006,Hečbekas,1750,Dyzelinas,Mechaninė,352506,Akmenė,1900,88
Opel Astra,2007,Universalas,1790,Benzinas,Mechaninė,224300,Klaipėda,1600,77
Opel Signum,2007,Hečbekas,1800,Dyzelinas,Mechaninė,299087,Kaunas,1900,110
Opel Astra,2001,Kabrioletas,1800,Benzinas,Mechaninė,239700,Mažeikiai,2200,108
Opel Vectra,2009,Universalas,1800,Dyzelinas,Mechaninė,290000,Panevėžys,1900,110
Opel Astra,2009,Universalas,1800,Dyzelinas,Mechaninė,336597,Šilutė,1700,81
Opel Signum,2007,Hečbekas,1800,Dyzelinas,Mechaninė,316254,Kaunas,1900,110
Opel Vivaro,2004,Krovininis mikroautobusas,1800,Dyzelinas,Mechaninė,229670,Vilnius,1900,74
Opel Zafira,2007,Vienatūris,1800,Dyzelinas,Mechaninė,320000,Tauragė,1900,88
Opel Astra,2004,Vienatūris,1800,Benzinas,Mechaninė,273751,Marijampolė,1800,1
Opel Zafira,2008,Vienatūris,1800,Benzinas,Mechaninė,247000,Vilnius,1800,103
Opel Zafira,2006,Vienatūris,1850,Dyzelinas,Mechaninė,272443,Utena,1900,88
Opel Astra,2001,Universalas,1850,Benzinas / dujos,Automatinė,165000,Kaunas,1600,74
Opel Astra,2005,Kupė (Coupe),1850,Benzinas,Automatinė,306000,Vilnius,1600,77
Opel Corsa,2014,Hečbekas,1899,Benzinas,Mechaninė,294108,Kaunas,1400,74
Opel Astra,2008,Universalas,1900,Benzinas,Mechaninė,191000,Šiauliai,1600,85
Opel Zafira,2006,Vienatūris,1900,Benzinas,Mechaninė,213400,Vilnius,1800,103
Opel Zafira,2008,Vienatūris,1900,Dyzelinas,Mechaninė,240113,Vilkaviškis,1900,110
Opel Meriva,2004,Hečbekas,1900,Benzinas,Automatinė,120000,Kaunas,1600,74
Opel Frontera,1996,Visureigis / Krosoveris,1900,Dyzelinas,Mechaninė,273065,Kaunas,2400,85
Opel Tigra,2006,Kabrioletas,1900,Dyzelinas,Mechaninė,208000,Šilalė,1300,51
Opel Astra,2005,Universalas,1940,Dyzelinas,Mechaninė,340000,Klaipėda,1900,88
Opel Astra,2007,Hečbekas,1950,Benzinas,Mechaninė,220000,Vilnius,1600,77
Opel Meriva,2010,Vienatūris,1950,Benzinas,Mechaninė,276547,Kretinga,1400,66
Opel Astra,2006,Sedanas,1950,Benzinas,Mechaninė,87000,Kaunas,1400,66
Opel Astra,2006,Universalas,1999,Benzinas,Mechaninė,331000,Jonava,1800,103
Opel Frontera,2002,Visureigis / Krosoveris,1999,Dyzelinas,Mechaninė,200000,Vilnius,2200,85
Opel Astra,2009,Hečbekas,1999,Benzinas,Mechaninė,176000,Utena,1600,85
Opel Insignia,2011,Universalas,1999,Dyzelinas,Mechaninė,393000,Kaunas,2000,118
Opel Vectra,2005,Hečbekas,1999,Dyzelinas,Mechaninė,246867,Marijampolė,1900,110
Opel Zafira,2009,Vienatūris,2000,Dyzelinas,Automatinė,280000,Vilnius,1900,88
Opel Signum,2005,Hečbekas,2000,Dyzelinas,Automatinė,236000,Kaunas,1900,110
Opel Astra,2005,Hečbekas,2000,Dyzelinas,Mechaninė,230000,Alytus,1700,74
Opel Zafira,2005,Vienatūris,2000,Dyzelinas,Mechaninė,363818,Kaunas,1900,88
Opel Vectra,2006,Sedanas,2000,Benzinas,Mechaninė,278178,Panevėžys,1600,77
Opel Zafira,2005,Vienatūris,2000,Dyzelinas,Mechaninė,369000,Akmenė,1900,88
Opel Zafira,2007,Vienatūris,2050,Dyzelinas,Mechaninė,238000,Kaunas,1900,88
Opel Astra,2008,Universalas,2050,Dyzelinas,Mechaninė,276000,Alytus,1700,74
Opel Astra,2005,Universalas,2075,Benzinas / dujos,Mechaninė,148000,Vilnius,1600,77
Opel Astra,2005,Hečbekas,2100,Dyzelinas,Mechaninė,269400,Vilnius,1900,88
Opel Zafira,2003,Vienatūris,2100,Dyzelinas,Mechaninė,236000,Klaipėda,2200,92
Opel Astra,2010,Hečbekas,2100,Dyzelinas,Mechaninė,136000,Vilnius,2000,118
Opel Astra,2011,Hečbekas,2100,Dyzelinas,Mechaninė,199854,Vilnius,1700,81
Opel Corsa,2007,Hečbekas,2100,Dyzelinas,Mechaninė,126383,Šiauliai,1300,55
Opel Zafira,2008,Vienatūris,2150,Benzinas,Mechaninė,246000,Kaunas,1800,103
Opel Astra,2007,Universalas,2150,Dyzelinas,Mechaninė,175000,Šiauliai,1900,88
Opel Astra,2010,Universalas,2200,Dyzelinas,Mechaninė,230099,Druskininkai,1700,81
Opel Astra,2009,Hečbekas,2200,Dyzelinas,Mechaninė,212000,Tauragė,1700,81
Opel Corsa,2011,Hečbekas,2200,Dyzelinas,Mechaninė,278200,Kaunas,1300,70
Opel Vectra,2008,Universalas,2200,Dyzelinas,Mechaninė,341397,Klaipėda,1900,110
Opel Zafira,2009,Vienatūris,2200,Dyzelinas,Mechaninė,290000,Šiauliai,1700,81
Opel Signum,2007,Hečbekas,2200,Dyzelinas,Automatinė,178000,Vilnius,1900,110
Opel Monterey,1993,Visureigis / Krosoveris,2200,Dyzelinas,Mechaninė,300000,Klaipėda,3100,84
Opel Vectra,2007,Universalas,2200,Dyzelinas,Mechaninė,460000,Prienai,1900,74
Opel Astra,2007,Universalas,2250,Dyzelinas,Automatinė,330132,Kaunas,1900,88
Opel Vectra,2005,Universalas,2250,Benzinas / dujos,Mechaninė,280000,Vilkaviškis,1800,90
Opel Zafira,2006,Vienatūris,2250,Dyzelinas,Mechaninė,264000,Jurbarkas,1900,88
Opel Meriva,2007,Hečbekas,2250,Benzinas / dujos,Mechaninė,221400,Biržai,1600,77
Opel Vectra,2006,Sedanas,2250,Benzinas,Automatinė,203000,Radviliškis,2200,114
Opel Zafira,2008,Vienatūris,2299,Benzinas,Mechaninė,185000,Vilnius,1800,103
Opel Frontera,1999,Visureigis / Krosoveris,2300,Benzinas / dujos,Mechaninė,205190,Kaunas,2200,100
Opel Astra,2005,Hečbekas,2300,Benzinas,Automatinė,247000,Vilnius,1800,92
Opel Zafira,2011,Vienatūris,2300,Dyzelinas,Mechaninė,270000,Tauragė,1700,81
Opel Frontera,2004,Visureigis / Krosoveris,2300,Dyzelinas,Mechaninė,200000,Vilnius,2200,88
Opel Vectra,2006,Sedanas,2300,Benzinas,Mechaninė,196000,Šiauliai,1600,74
Opel Astra,2006,Kupė (Coupe),2300,Dyzelinas,Automatinė,224100,Rietavas,1300,66
Opel Vivaro,2006,Krovininis mikroautobusas,2300,Dyzelinas,Mechaninė,218181,Marijampolė,1900,74
Opel Astra,2008,Universalas,2300,Dyzelinas,Mechaninė,287994,Kaišiadorys,1900,110
Opel Corsa,2009,Hečbekas,2300,Dyzelinas,Mechaninė,135278,Šiauliai,1300,55
Opel Meriva,2008,Vienatūris,2350,Benzinas,Automatinė,240000,Vilnius,1600,77
Opel Vectra,2008,Sedanas,2350,Benzinas,Mechaninė,351000,Kaunas,2200,114
Opel Insignia,2009,Hečbekas,2350,Dyzelinas,Mechaninė,307142,Tauragė,2000,96
Opel Signum,2007,Hečbekas,2399,Dyzelinas,Automatinė,228000,Šiauliai,1900,110
Opel Astra,2002,Kabrioletas,2400,Benzinas,Mechaninė,197000,Vilnius,1600,74
Opel Vectra,2006,Universalas,2444,Dyzelinas,Automatinė,329000,Vilnius,1900,110
Opel Astra,1998,Kabrioletas,2450,Benzinas,Mechaninė,145000,Marijampolė,1400,66
Opel Vectra,2008,Hečbekas,2450,Benzinas,Mechaninė,202000,Marijampolė,1800,103
Opel Meriva,2009,Vienatūris,2450,Benzinas,Automatinė,141000,Radviliškis,1600,77
Opel Corsa,2008,Hečbekas,2499,Benzinas,Automatinė,200000,Vilnius,1400,66
Opel Zafira,2008,Vienatūris,2499,Dyzelinas,Mechaninė,293623,Šiauliai,1900,110
Opel Vectra,2006,Universalas,2499,Dyzelinas,Automatinė,335974,Vilnius,1900,110
Opel Zafira,2008,Vienatūris,2500,Dyzelinas,Mechaninė,296263,Radviliškis,1700,92
Opel Ascona,1978,Sedanas,2500,Benzinas,Automatinė,81723,Raseiniai,1900,66
Opel Corsa,2010,Hečbekas,2500,Dyzelinas,Mechaninė,195070,Radviliškis,1300,55
Opel Zafira,2008,Vienatūris,2500,Dyzelinas,Mechaninė,254673,Plungė,1900,88
Opel Astra,2007,Universalas,2500,Benzinas / dujos,Automatinė,341297,Vilnius,1600,85
Opel Corsa,2010,Hečbekas,2500,Benzinas,Mechaninė,172770,Alytus,1400,64
Opel Astra,2009,Universalas,2500,Benzinas,Mechaninė,231453,Anykščiai,1600,85
Opel Vectra,2007,Universalas,2550,Dyzelinas,Automatinė,308000,Vilnius,1900,110
Opel Insignia,2010,Sedanas,2550,Dyzelinas,Mechaninė,322000,Kaunas,2000,96
Opel Meriva,2011,Vienatūris,2550,Benzinas,Mechaninė,159555,Vilnius,1400,88
Opel Zafira,2009,Vienatūris,2599,Dyzelinas,Automatinė,287000,Prienai,1900,88
Opel Meriva,2005,Vienatūris,2599,Benzinas,Mechaninė,112410,Plungė,1600,74
Opel Astra,2009,Universalas,2599,Dyzelinas,Mechaninė,212090,Kėdainiai,1900,74
Opel Insignia,2009,Universalas,2600,Dyzelinas,Mechaninė,340000,Vilnius,2000,96
Opel Corsa,2010,Hečbekas,2600,Dyzelinas,Mechaninė,270834,Tauragė,1300,66
Opel Signum,2007,Hečbekas,2600,Dyzelinas,Mechaninė,302000,Vilnius,1900,110
Opel Zafira,2009,Vienatūris,2600,Dyzelinas,Mechaninė,242489,Utena,1700,92
Opel Vectra,2008,Universalas,2650,Dyzelinas,Automatinė,360678,Prienai,1900,110
Opel Vectra,2008,Universalas,2650,Dyzelinas,Automatinė,227451,Prienai,1900,110
Opel Vectra,2006,Sedanas,2650,Dyzelinas,Mechaninė,265000,Vilnius,1900,110
Opel Zafira,2009,Vienatūris,2650,Dyzelinas,Mechaninė,158876,Ukmergė,1700,81
Opel Insignia,2009,Universalas,2680,Dyzelinas,Mechaninė,200000,Plungė,2000,118
Opel Astra,2005,Hečbekas,2688,Benzinas,Mechaninė,197683,Vilnius,1400,66
Opel Meriva,2011,Vienatūris,2700,Dyzelinas,Mechaninė,291000,Kaunas,1300,55
Opel Astra,2008,Universalas,2750,Dyzelinas,Mechaninė,207000,Kėdainiai,1700,81
Opel Zafira,2007,Vienatūris,2750,Benzinas,Mechaninė,256000,Vilnius,1800,103
Opel Astra,2011,Universalas,2750,Dyzelinas,Mechaninė,192000,Kaunas,2000,118
Opel Antara,2007,Visureigis / Krosoveris,2799,Dyzelinas,Automatinė,204000,Kaunas,2000,110
Opel Insignia,2010,Hečbekas,2800,Dyzelinas,Mechaninė,257000,Utena,2000,96
Opel Insignia,2012,Universalas,2800,Dyzelinas,Automatinė,306200,Vilnius,2000,118
Opel Insignia,2009,Sedanas,2800,Dyzelinas,Automatinė,294634,Plungė,2000,96
Opel Astra,2006,Kupė (Coupe),2800,Dyzelinas,Automatinė,282000,Elektrėnai,1900,88
Opel Zafira,2009,Vienatūris,2850,Dyzelinas,Mechaninė,300000,Vilnius,1700,92
Opel Meriva,2006,Vienatūris,2850,Benzinas,Automatinė,219158,Alytus,1800,92
Opel Zafira,2009,Vienatūris,2850,Dyzelinas,Automatinė,264321,Ukmergė,1900,88
Opel Zafira,2009,Vienatūris,2850,Dyzelinas,Mechaninė,287300,Utena,1700,92
Opel Zafira Tourer,2013,Vienatūris,2850,Dyzelinas,Automatinė,244565,Kupiškis,2000,121
Opel Corsa,2008,Hečbekas,2890,Dyzelinas,Mechaninė,155000,Klaipėda,1300,55
Opel Vectra,2008,Sedanas,2890,Dyzelinas,Mechaninė,258000,Klaipėda,1900,88
Opel Corsa,2010,Hečbekas,2890,Dyzelinas,Mechaninė,286000,Šiauliai,1700,96
Opel Astra,2005,Universalas,2900,Benzinas / dujos,Automatinė,236500,Panevėžys,1800,92
Opel Zafira,2010,Vienatūris,2900,Benzinas,Mechaninė,187000,Klaipėda,1600,85
Opel Insignia,2011,Hečbekas,2900,Dyzelinas,Mechaninė,225000,Tauragė,2000,96
Opel Zafira,2009,Vienatūris,2900,Benzinas,Mechaninė,229000,Šiauliai,1600,85
Opel Insignia,2009,Universalas,2900,Dyzelinas,Mechaninė,213000,Vilnius,2000,96
Opel Zafira,2011,Vienatūris,2950,Dyzelinas,Mechaninė,300000,Klaipėda,1700,92
Opel Astra,2007,Kabrioletas,2950,Dyzelinas,Mechaninė,227870,Vilnius,1900,110
Opel Meriva,2011,Vienatūris,2950,Benzinas,Mechaninė,197015,Marijampolė,1400,88
Opel Combo,2013,Komercinis,2990,Dyzelinas,Mechaninė,380000,Rokiškis,2000,99
Opel Zafira Tourer,2013,Vienatūris,2999,Benzinas / dujos,Mechaninė,311904,Panevėžys,1600,110
Opel Astra,2011,Hečbekas,2999,Benzinas,Mechaninė,135000,Vilnius,1600,85
Opel Movano,2010,Vienatūris,2999,Dyzelinas,Mechaninė,500000,Vilnius,2300,92
Opel Astra,2011,Hečbekas,3000,Dyzelinas,Mechaninė,276000,Vilnius,1700,81
Opel Insignia,2009,Universalas,3000,Dyzelinas,Mechaninė,340000,Šiauliai,2000,118
Opel Vivaro,2011,Krovininis mikroautobusas,3000,Dyzelinas,Mechaninė,284000,Vilnius,2000,84
Opel Insignia,2009,Sedanas,3050,Dyzelinas,Mechaninė,305000,Kelmė,2000,96
Opel Corsa,2011,Hečbekas,3050,Benzinas,Mechaninė,259000,Kaunas,1400,64
Opel Astra,2010,Hečbekas,3090,Dyzelinas,Mechaninė,317000,Panevėžys,2000,118
Opel Astra,2009,Universalas,3099,Dyzelinas,Automatinė,259253,Kėdainiai,1900,88
Opel Astra,2009,Hečbekas,3100,Benzinas,Mechaninė,157000,Klaipėda,1600,85
Opel Vivaro,2008,Komercinis,3100,Dyzelinas,Mechaninė,307000,Kelmė,2500,107
Opel Zafira,2008,Vienatūris,3100,Benzinas,Mechaninė,137000,Šiauliai,1800,103
Opel Astra,2007,Kabrioletas,3100,Benzinas / dujos,Mechaninė,250000,Kaunas,1800,103
Opel Zafira,2010,Vienatūris,3100,Dyzelinas,Mechaninė,247836,Mažeikiai,1700,81
Opel Astra,2007,Kabrioletas,3100,Benzinas,Mechaninė,155,Kupiškis,1600,77
Opel Insignia,2012,Universalas,3150,Dyzelinas,Mechaninė,240000,Marijampolė,2000,118
Opel Zafira,2008,Vienatūris,3150,Dyzelinas,Mechaninė,215000,Kretinga,1900,74
Opel Signum,2008,Hečbekas,3150,Dyzelinas,Automatinė,224000,Klaipėda,1900,110
Opel Zafira,2010,Vienatūris,3200,Dyzelinas,Mechaninė,289000,Kaunas,1700,92
Opel Antara,2007,Visureigis / Krosoveris,3200,Dyzelinas,Mechaninė,213000,Vilnius,2000,110
Opel Insignia,2010,Universalas,3200,Dyzelinas,Mechaninė,230000,Kaunas,2000,118
Opel Insignia,2009,Sedanas,3200,Dyzelinas,Automatinė,308120,Kaunas,2000,96
Opel Astra,2013,Universalas,3200,Benzinas,Mechaninė,153500,Vilnius,1400,103
Opel Insignia,2011,Limuzinas,3200,Dyzelinas,Mechaninė,147400,Vilnius,2000,118
Opel Zafira,2010,Vienatūris,3250,Dyzelinas,Automatinė,258585,Klaipėda,1900,88
Opel Astra,2010,Hečbekas,3250,Dyzelinas,Mechaninė,262500,Kaunas,1700,81
Opel Astra,2012,Universalas,3250,Dyzelinas,Mechaninė,274382,Kaunas,1700,81
Opel Insignia,2009,Universalas,3250,Dyzelinas,Mechaninė,314000,Šilutė,2000,118
Opel Vivaro,2008,Keleivinis mikroautobusas,3290,Dyzelinas,Automatinė,454602,Vilnius,2500,107
Opel Astra,2012,Universalas,3295,Benzinas / dujos,Mechaninė,217607,Kretinga,1600,85
Opel Insignia,2009,Universalas,3300,Dyzelinas,Automatinė,290000,Šiauliai,2000,96
Opel Astra,2010,Hečbekas,3300,Dyzelinas,Mechaninė,334100,Kaunas,1700,92
Opel Antara,2007,Visureigis / Krosoveris,3300,Dyzelinas,Mechaninė,230250,Utena,2000,110
Opel Zafira,2010,Vienatūris,3300,Benzinas,Mechaninė,182000,Šiauliai,1600,85
Opel Zafira,2009,Vienatūris,3300,Benzinas,Automatinė,143000,Ukmergė,1800,103
Opel Insignia,2010,Sedanas,3300,Dyzelinas,Mechaninė,336000,Kaunas,2000,118
Opel Insignia,2009,Hečbekas,3333,Dyzelinas,Automatinė,297614,Vilnius,2000,118
Opel Astra,2010,Hečbekas,3350,Dyzelinas,Mechaninė,226000,Kaunas,1700,81
Opel Meriva,2011,Hečbekas,3350,Dyzelinas,Mechaninė,184000,Utena,1700,81
Opel Zafira,2010,Vienatūris,3350,Dyzelinas,Automatinė,183000,Vilnius,1900,110
Opel Meriva,2011,Vienatūris,3350,Dyzelinas,Mechaninė,351000,Telšiai,1700,81
Opel Astra,2011,Universalas,3350,Dyzelinas,Mechaninė,264000,Radviliškis,1700,81
Opel Astra,2011,Universalas,3400,Dyzelinas,Mechaninė,197000,Kaunas,1300,70
Opel Astra,2013,Universalas,3400,Dyzelinas,Mechaninė,294432,Šiauliai,1700,81
Opel Insignia,2010,Universalas,3400,Dyzelinas,Mechaninė,316000,Vilnius,2000,96
Opel Insignia,2011,Universalas,3400,Dyzelinas,Automatinė,256000,Šilalė,2000,118
Opel Insignia,2009,Universalas,3400,Dyzelinas,Mechaninė,351000,Šiauliai,2000,96
Opel Antara,2009,Visureigis / Krosoveris,3400,Dyzelinas,Mechaninė,373000,Vilnius,2000,110
Opel Astra,2011,Hečbekas,3400,Dyzelinas,Mechaninė,207100,Vilnius,1700,81
Opel Insignia,2009,Universalas,3450,Dyzelinas,Mechaninė,310000,Marijampolė,2000,118
Opel Astra,2011,Universalas,3450,Benzinas,Mechaninė,160000,Marijampolė,1400,88
Opel Insignia,2011,Universalas,3450,Dyzelinas,Mechaninė,234000,Vilnius,2000,96
Opel Astra,2011,Hečbekas,3450,Dyzelinas,Mechaninė,323000,Šiauliai,1300,70
Opel Corsa,2010,Hečbekas,3495,Benzinas,Automatinė,88647,Kretinga,1400,66
Opel Vivaro,2007,Vienatūris,3500,Dyzelinas,Mechaninė,299128,Kaunas,2500,107
Opel Zafira,2010,Vienatūris,3500,Benzinas,Mechaninė,200300,Prienai,1800,103
Opel Insignia,2012,Universalas,3500,Dyzelinas,Mechaninė,306000,Klaipėda,2000,96
Opel Insignia,2010,Hečbekas,3500,Dyzelinas,Mechaninė,241399,Tauragė,2000,96
Opel Insignia,2010,Universalas,3550,Dyzelinas,Mechaninė,286125,Vilnius,2000,118
Opel Zafira,2010,Vienatūris,3599,Benzinas / dujos,Mechaninė,220500,Vilnius,1700,88
Opel Insignia,2009,Hečbekas,3600,Dyzelinas,Mechaninė,270000,Tauragė,2000,96
Opel Zafira,2010,Vienatūris,3650,Dyzelinas,Mechaninė,222438,Utena,1700,81
Opel Zafira,2009,Vienatūris,3650,Dyzelinas,Mechaninė,200000,Šiauliai,1900,110
Opel Corsa,2017,Hečbekas,3650,Benzinas,Mechaninė,38000,Šiauliai,1400,66
Opel Zafira Tourer,2012,Vienatūris,3650,Dyzelinas,Automatinė,209000,Rokiškis,2000,121
Opel Astra,2010,Hečbekas,3650,Benzinas,Mechaninė,99885,Marijampolė,1600,85
Opel Antara,2007,Visureigis / Krosoveris,3699,Dyzelinas,Mechaninė,197000,Tauragė,2000,110
Opel Astra,2011,Universalas,3700,Benzinas,Mechaninė,204000,Kaunas,1400,103
Opel Insignia,2009,Universalas,3700,Dyzelinas,Mechaninė,193000,Telšiai,2000,118
Opel Astra,2011,Universalas,3700,Dyzelinas,Mechaninė,244858,Panevėžys,1700,81
Opel Corsa,2013,Hečbekas,3700,Dyzelinas,Mechaninė,207000,Šiauliai,1300,70
Opel Zafira,2010,Vienatūris,3700,Dyzelinas,Mechaninė,241147,Marijampolė,1900,110
Opel Meriva,2011,Vienatūris,3700,Dyzelinas,Automatinė,169000,Vilnius,1700,74
Opel Insignia,2009,Universalas,3700,Dyzelinas,Mechaninė,227100,Klaipėda,2000,118
Opel Insignia,2009,Universalas,3700,Dyzelinas,Automatinė,260000,Vilkaviškis,2000,96
Opel Zafira,2012,Vienatūris,3750,Benzinas,Mechaninė,192509,Kretinga,1600,85
Opel Astra,2010,Hečbekas,3750,Benzinas,Mechaninė,150000,Kaunas,1400,103
Opel Zafira Tourer,2013,Vienatūris,3750,Dyzelinas,Mechaninė,275000,Kaunas,1600,100
Opel Insignia,2010,Universalas,3750,Dyzelinas,Automatinė,253000,Kaunas,2000,118
Opel Corsa,2014,Hečbekas,3750,Dyzelinas,Mechaninė,192000,Tauragė,1300,55
Opel Astra,2011,Universalas,3800,Dyzelinas,Mechaninė,202000,Šiauliai,1700,81
Opel Astra,2012,Hečbekas,3800,Dyzelinas,Mechaninė,168565,Kaunas,1700,81
Opel Insignia,2010,Universalas,3800,Dyzelinas,Mechaninė,266158,Kaunas,2000,118
Opel Astra,2013,Hečbekas,3800,Dyzelinas,Mechaninė,276000,Kuršėnai,1700,81
Opel Insignia,2010,Hečbekas,3800,Benzinas,Automatinė,301500,Plungė,2000,162
Opel Vivaro,2008,Vienatūris,3800,Dyzelinas,Mechaninė,438000,Klaipėda,2500,107
Opel Insignia,2010,Hečbekas,3800,Dyzelinas,Mechaninė,246632,Tauragė,2000,96
Opel Vivaro,2007,Vienatūris,3850,Dyzelinas,Mechaninė,292000,Telšiai,2000,66
Opel Combo,2012,Vienatūris,3850,Dyzelinas,Mechaninė,156023,Marijampolė,1300,66
Opel Zafira,2011,Vienatūris,3850,Dyzelinas,Mechaninė,233000,Šiauliai,1700,81
Opel Insignia,2009,Universalas,3850,Benzinas,Mechaninė,206000,Vilnius,2000,162
Opel Meriva,2016,Vienatūris,3900,Dyzelinas,Mechaninė,260000,Tauragė,1600,81
Opel Astra,2008,Kabrioletas,3900,Dyzelinas,Mechaninė,256666,Kaunas,1900,110
Opel Insignia,2011,Sedanas,3900,Dyzelinas,Mechaninė,254394,Jurbarkas,2000,96
Opel Insignia,2010,Hečbekas,3900,Dyzelinas,Mechaninė,294000,Vilnius,2000,96
Opel Astra,2012,Universalas,3900,Dyzelinas,Mechaninė,193000,Šiauliai,1700,81
Opel Meriva,2012,Vienatūris,3900,Dyzelinas,Mechaninė,218889,Telšiai,1700,81
Opel Zafira,2010,Hečbekas,3900,Benzinas / dujos,Mechaninė,270000,Klaipėda,1800,103
Opel Meriva,2010,Vienatūris,3950,Benzinas / dujos,Mechaninė,219000,Kaunas,1400,74
Opel Astra,2012,Hečbekas,3950,Dyzelinas,Mechaninė,244778,Jurbarkas,1700,81
Opel Meriva,2011,Vienatūris,3950,Dyzelinas,Mechaninė,287000,Šiauliai,1700,81
