Title,Year,Type,Price,Engine type,Gearbox_type,Power_unit,Milage,City
Kia cee'd,['2018-10'],Universalas,12600,Dyzelinas,Automatinė,"1.6 l.,         100  kW",254000,Vilnius
Kia cee'd,['2019-09'],Hečbekas,12750,Dyzelinas,Automatinė,"1.6 l.,         100  kW",148000,Šiauliai
Kia cee'd,['2020-11'],Universalas,14700,Dyzelinas,Automatinė,"1.6 l.,         100  kW",165000,Tauragė
Kia cee'd,['2021-02'],Hečbekas,14867,Benzinas,Mechaninė,"1.5 l.,         118  kW",21560,"Tartumaa, Estija"
Kia cee'd,['2019-05'],Universalas,14900,Dyzelinas,Automatinė,"1.6 l.,         100  kW",101000,Šiauliai
Kia cee'd,['2017-12'],Hečbekas,14900,Dyzelinas,Automatinė,"1.6 l.,         100  kW",60000,Klaipėda
Kia cee'd,['2021-10'],Universalas,15700,Dyzelinas,Automatinė,"1.6 l.,         100  kW",163000,Tauragė
Kia cee'd,['2021'],Universalas,15990,Benzinas,Automatinė,"1.5 l.,         118  kW",72370,Vilnius
Kia cee'd,['2020-07'],Hečbekas,16499,Benzinas,Automatinė,"1.4 l.,         103  kW",55000,Klaipėda
Kia cee'd,['2022-01'],Universalas,16500,Benzinas,Mechaninė,"1.0 l.,         73  kW",20488,Klaipėda
Kia cee'd,['2022-01'],Universalas,16900,Benzinas,Mechaninė,"1.0 l.,         74  kW",56171,Vilnius
Kia cee'd,['2007-04'],Hečbekas,1149,Dyzelinas,Mechaninė,"1.6 l.,         66  kW",286975,Vilnius
Kia cee'd,['2008-10'],Universalas,1350,Dyzelinas,Mechaninė,"1.6 l.,         85  kW",284963,Kaunas
Kia cee'd,['2008-09'],Universalas,1650,Dyzelinas,Mechaninė,"1.6 l.,         85  kW",268000,Šiauliai
Kia cee'd,['2011-05'],Hečbekas,1700,Dyzelinas,Mechaninė,"1.6 l.,         66  kW",334674,Klaipėda
Kia cee'd,['2010'],Universalas,1800,Dyzelinas,Mechaninė,"1.6 l.,         85  kW",410000,Marijampolė
Kia cee'd,['2008-07'],Hečbekas,1900,Dyzelinas,Mechaninė,"1.6 l.,         66  kW",250500,Telšiai
Kia cee'd,['2008-08'],Universalas,2000,Dyzelinas,Mechaninė,"1.6 l.,         84  kW",275000,Klaipėda
Kia cee'd,['2007-11'],Universalas,2100,Dyzelinas,Mechaninė,"1.6 l.,         84  kW",329000,Šiauliai
