Title,Year,Type,Price,Engine type,Gearbox_type,Power_unit,Milage,City
Toyota Corolla,['2004-04'],Hečbekas,1450,Benzinas / dujos,Mechaninė,"1.6 l.,         81  kW",333800,Vilnius
Toyota Corolla,['2004-12'],Hečbekas,1550,Dyzelinas,Mechaninė,"1.4 l.,         66  kW",232730,Kretinga
Toyota Corolla,['2005-04'],Hečbekas,1550,Dyzelinas,Mechaninė,"1.4 l.,         66  kW",322000,Vilnius
Toyota Corolla,['2004'],Hečbekas,1757,Dyzelinas,Mechaninė,"2.0 l.,         85  kW",360000,Vilnius
Toyota Corolla,['2005-05'],Hečbekas,1800,Dyzelinas,Automatinė,"1.6 l.,         66  kW",238000,Kaunas
Toyota Corolla,['2004-06'],Vienatūris,1850,Benzinas,Mechaninė,"1.6 l.,",414000,Kelmė
Toyota Corolla,['2005-04'],Sedanas,1870,Dyzelinas,Automatinė,"1.4 l.,         66  kW",289000,Panevėžys
Toyota Corolla,['2005'],Hečbekas,1950,Benzinas,Mechaninė,"1.6 l.,         81  kW",238000,Vilnius
Toyota Corolla,['2005-12'],Hečbekas,1999,Dyzelinas,Automatinė,"1.4 l.,         66  kW",280999,Vilnius
Toyota Corolla,['2008-01'],Sedanas,2000,Benzinas,Automatinė,"1.6 l.,         91  kW",236727,Šakiai
Toyota Corolla,['2004-11'],Hečbekas,2100,Benzinas,Mechaninė,"1.6 l.,         81  kW",243000,Vilnius
Toyota Corolla,['2005-06'],Hečbekas,2100,Dyzelinas,Automatinė,"1.4 l.,         66  kW",177200,Radviliškis
Toyota Corolla,['2004-09'],Hečbekas,2150,Dyzelinas,Mechaninė,"2.0 l.,         85  kW",314922,Alytus
Toyota Corolla,['2005-06'],Hečbekas,2200,Dyzelinas,Mechaninė,"2.0 l.,         85  kW",267000,Vilnius
Toyota Corolla,['2005-05'],Hečbekas,2450,Dyzelinas,Automatinė,"1.4 l.,         66  kW",180000,Elektrėnai
Toyota Corolla,['2004'],Hečbekas,2499,Benzinas,Automatinė,"1.6 l.,         81  kW",130000,Klaipėda
Toyota Corolla,['2007-01'],Sedanas,2500,Benzinas,Automatinė,"1.8 l.,         96  kW",214213,Vilnius
