Title,Year,Type,Price,Engine type,Gearbox_type,Power_unit,Milage,City
Opel Astra,2010-11,Universalas,2900,Dyzelinas,Mechaninė,"1.7 l.,         81  kW",206345,Radviliškis
Opel Astra,2012-01,Universalas,2950,Dyzelinas,Mechaninė,"1.7 l.,         92  kW",303000,Marijampolė
Opel Astra,2011-06,Universalas,2999,Dyzelinas,Mechaninė,"2.0 l.,         118  kW",274586,Vilnius
Opel Astra,2011-12,Hečbekas,2999,Dyzelinas,Mechaninė,"1.7 l.,         81  kW",300000,Rokiškis
Opel Astra,2012-07,Universalas,2999,Dyzelinas,Mechaninė,"1.7 l.,         81  kW",255000,Kupiškis
Opel Astra,2010,Hečbekas,2999,Benzinas,Mechaninė,"1.4 l.,         103  kW",199000,Utena
Opel Astra,2011-12,Hečbekas,2999,Dyzelinas,Mechaninė,"1.7 l.,         81  kW",220000,Kaunas
Opel Astra,2010-11,Hečbekas,3000,Dyzelinas,Mechaninė,"2.0 l.,         118  kW",259900,Kaunas
Opel Astra,2010-02,Hečbekas,3200,Dyzelinas,Mechaninė,"1.7 l.,         81  kW",225770,Vilnius
Opel Astra,2011-10,Universalas,3200,Dyzelinas,Automatinė,"2.0 l.,         118  kW",310000,Kaunas
Opel Astra,2011-12,Hečbekas,3250,Dyzelinas,Mechaninė,"1.3 l.,         70  kW",177000,Vilnius
Opel Astra,2010-09,Kabrioletas,3400,Benzinas,Mechaninė,"1.8 l.,         103  kW",125000,Kėdainiai
Opel Astra,2010-08,Hečbekas,3400,Benzinas,Mechaninė,"1.6 l.,         85  kW",239000,Marijampolė
Opel Astra,2015-10,Universalas,3400,Dyzelinas,Mechaninė,"1.6 l.,         81  kW",212300,Rokiškis
Opel Astra,2010-10,Hečbekas,3450,Dyzelinas,Mechaninė,"1.3 l.,         70  kW",274000,Tauragė
Opel Astra,2010-10,Hečbekas,3500,Dyzelinas,Mechaninė,"1.7 l.,         81  kW",207680,Panevėžys
Opel Astra,2010-08,Hečbekas,3500,Benzinas,Mechaninė,"1.4 l.,         103  kW",245192,Šiauliai
Opel Astra,2011-01,Hečbekas,3500,Dyzelinas,Mechaninė,"1.3 l.,         70  kW",272121,Vilnius
Opel Astra,2010-08,Hečbekas,3500,Dyzelinas,Mechaninė,"2.0 l.,         118  kW",287000,Kaunas
Opel Astra,2011,Universalas,3600,Benzinas,Mechaninė,"1.4 l.,         103  kW",195000,Panevėžys
Opel Astra,2010-12,Hečbekas,3600,Dyzelinas,Mechaninė,"1.7 l.,         81  kW",272700,Kaunas
Opel Astra,2011,Universalas,3650,Dyzelinas,Mechaninė,"1.7 l.,         81  kW",263000,Vilkaviškis
Opel Astra,2011-09,Universalas,3700,Dyzelinas,Mechaninė,"1.7 l.,         92  kW",295000,Klaipėda
Opel Astra,2010-11,Hečbekas,3750,Benzinas,Mechaninė,"1.6 l.,         85  kW",180000,Vilnius
Opel Astra,2011-05,Universalas,3750,Dyzelinas,Mechaninė,"1.7 l.,         81  kW",170000,Vilnius
Opel Astra,2012-06,Universalas,3750,Dyzelinas,Mechaninė,"1.7 l.,         81  kW",310395,Vilnius
Opel Astra,2011-07,Universalas,3799,Dyzelinas,Mechaninė,"1.3 l.,         70  kW",177749,Šakiai
Opel Astra,2011-12,Universalas,3800,Dyzelinas,Automatinė,"2.0 l.,         118  kW",193000,Utena
Opel Astra,2010-07,Hečbekas,3800,Dyzelinas,Mechaninė,"1.7 l.,         81  kW",222725,Ukmergė
Opel Astra,2011-05,Universalas,3850,Dyzelinas,Mechaninė,"2.0 l.,         118  kW",280000,Marijampolė
Opel Astra,2016-10,Universalas,3900,Dyzelinas,Mechaninė,"1.6 l.,         100  kW",353000,Panevėžys
Opel Astra,2013-01,Sedanas,3900,Dyzelinas,Mechaninė,"1.7 l.,         96  kW",170900,Vilnius
Opel Astra,2010-09,Hečbekas,3990,Dyzelinas,Mechaninė,"1.7 l.,         81  kW",252000,Šiauliai
Opel Astra,2014-02,Universalas,4000,Dyzelinas,Mechaninė,"1.7 l.,         81  kW",240000,Tauragė
Opel Astra,2010-05,Hečbekas,4000,Dyzelinas,Automatinė,"2.0 l.,         118  kW",280000,Plungė
Opel Astra,2013-04,Hečbekas,4000,Dyzelinas,Mechaninė,"1.7 l.,         81  kW",385700,Kaunas
Opel Astra,2012-12,Universalas,4099,Dyzelinas,Mechaninė,"1.7 l.,         81  kW",264100,Marijampolė
Opel Astra,2015-01,Hečbekas,4100,Benzinas,Mechaninė,"1.4 l.,         103  kW",159629,Marijampolė
Opel Astra,2012-08,Hečbekas,4100,Dyzelinas,Mechaninė,"1.7 l.,         81  kW",246583,Vilnius
Opel Astra,2011-10,Universalas,4150,Benzinas,Mechaninė,"1.6 l.,         85  kW",214526,Marijampolė
Opel Astra,2014-08,Hečbekas,4200,Dyzelinas,Mechaninė,"1.6 l.,         81  kW",157000,Vilnius
Opel Astra,2011-06,Hečbekas,4200,Dyzelinas,Mechaninė,"1.7 l.,         81  kW",225701,Vilnius
Opel Astra,2010-08,Hečbekas,4200,Benzinas,Mechaninė,"1.4 l.,         64  kW",167000,Kaunas
Opel Astra,2010,Hečbekas,4200,Benzinas,Mechaninė,"1.4 l.,         103  kW",220000,Pasvalys
Opel Astra,2012-11,Universalas,4250,Dyzelinas,Mechaninė,"1.7 l.,         96  kW",223000,Vilnius
Opel Astra,2012-04,Universalas,4399,Dyzelinas,Mechaninė,"1.7 l.,         81  kW",203000,Kėdainiai
Opel Astra,2010-05,Hečbekas,4400,Benzinas,Mechaninė,"1.6 l.,         132  kW",197283,Vilnius
Opel Astra,2010-05,Kabrioletas,4400,Dyzelinas,Mechaninė,"1.9 l.,         110  kW",280,Mažeikiai
Opel Astra,2014-09,Universalas,4465,Dyzelinas,Mechaninė,"1.6 l.,         81  kW",276500,Kaunas
