Title,Year,Type,Price,Engine type,Gearbox_type,Power_unit,Milage,City
Renault Megane,['2006'],Hečbekas,850,Benzinas,Mechaninė,"1.6 l.,         82  kW",280000,Vilnius
Renault Megane,['2004-12'],Universalas,949,Benzinas,Mechaninė,"1.6 l.,         82  kW",315000,Kaunas
Renault Megane,['2008-03'],Hečbekas,1250,Benzinas,Mechaninė,"1.6 l.,         82  kW",210775,Vilnius
Renault Megane,['2006-07'],Universalas,1250,Benzinas,Mechaninė,"1.6 l.,         82  kW",260000,Marijampolė
Renault Megane,['2006-11'],Universalas,1300,Benzinas,Mechaninė,"1.6 l.,         82  kW",236000,Vilkaviškis
Renault Megane,['2005-11'],Universalas,1300,Benzinas / dujos,Mechaninė,"1.6 l.,         62  kW",290000,Vilkaviškis
Renault Megane,['2006-09'],Hečbekas,1500,Dyzelinas,Mechaninė,"1.9 l.,         96  kW",343000,Klaipėda
Renault Megane,['2007'],Universalas,1500,Benzinas,Automatinė,"2.0 l.,         99  kW",216000,Kaunas
Renault Megane,['2008-05'],Universalas,1550,Dyzelinas,Mechaninė,"1.5 l.,         66  kW",306000,Vilnius
Renault Megane,['1997'],Kupė (Coupe),1600,Benzinas,Mechaninė,"2.0 l.,         108  kW",140000,Kaunas
Renault Megane,['2009-12'],Kupė (Coupe),1650,Dyzelinas,Mechaninė,"1.5 l.,         66  kW",250000,Tauragė
Renault Megane,['2009-08'],Sedanas,1700,Benzinas / dujos,Mechaninė,"1.6 l.,         82  kW",304007,Kaunas
Renault Megane,['2005-04'],Kabrioletas,1850,Benzinas,Mechaninė,"2.0 l.,         120  kW",217950,Kaunas
Renault Megane,['2007-01'],Universalas,1850,Benzinas,Automatinė,"1.6 l.,         82  kW",235000,Marijampolė
Renault Megane,['2010-12'],Hečbekas,1900,Dyzelinas,Mechaninė,"1.5 l.,         66  kW",420000,"Rīga, Latvija"
Renault Megane,['2005-04'],Kabrioletas,1900,Dyzelinas,Mechaninė,"1.9 l.,         88  kW",236933,Vilnius
Renault Megane,['2008-05'],Universalas,1980,Benzinas,Mechaninė,"1.6 l.,         82  kW",206000,Kaunas
Renault Megane,['2011'],Universalas,2000,Dyzelinas,Automatinė,"1.5 l.,         81  kW",279841,Ukmergė
Renault Megane,['2009-04'],Hečbekas,2100,Dyzelinas,Mechaninė,"1.5 l.,         66  kW",272586,Šiauliai
Renault Megane,['2006'],Kabrioletas,2100,Benzinas,Mechaninė,"2.0 l.,         99  kW",230000,Panevėžys
Renault Megane,['2007-07'],Universalas,2150,Benzinas,Mechaninė,"1.6 l.,         82  kW",187135,Marijampolė
Renault Megane,['2008-03'],Universalas,2400,Benzinas,Mechaninė,"1.6 l.,         82  kW",180000,Vilkaviškis
Renault Megane,['2007-10'],Kabrioletas,2400,Dyzelinas,Mechaninė,"1.9 l.,         96  kW",230319,Ariogala
Renault Megane,['2012-07'],Universalas,2450,Dyzelinas,Automatinė,"1.5 l.,         81  kW",272456,Marijampolė
