Title,Year,Type,Price,Engine type,Gearbox_type,Power_unit,Milage,City
Volkswagen Golf,['2011-08'],Hečbekas,4950,Dyzelinas,Mechaninė,"1.6 l.,         77  kW",230000,Kaunas
Volkswagen Golf,['2010-03'],Universalas,4999,Dyzelinas,Mechaninė,"1.6 l.,         77  kW",199937,Kėdainiai
Volkswagen Golf,['2009'],Hečbekas,4999,Benzinas,Automatinė,"1.4 l.,",185000,Rokiškis
Volkswagen Golf,['2009-07'],Hečbekas,4999,Benzinas,Automatinė,"1.4 l.,         118  kW",173633,Kaunas
Volkswagen Golf,['1984'],Kabrioletas,5000,Benzinas,Automatinė,"1.8 l.,         82  kW",175589,Utena
Volkswagen Golf,['2012-01'],Universalas,5200,Dyzelinas,Mechaninė,"1.6 l.,         77  kW",250000,Tauragė
Volkswagen Golf,['2010-10'],Universalas,5300,Dyzelinas,Automatinė,"1.6 l.,         77  kW",224000,Kaunas
Volkswagen Golf,['2011-01'],Hečbekas,5300,Dyzelinas,Automatinė,"1.6 l.,         77  kW",303000,Radviliškis
Volkswagen Golf,['2010-11'],Hečbekas,5350,Dyzelinas,Mechaninė,"1.6 l.,         77  kW",242439,Kėdainiai
Volkswagen Golf,['2013-02'],Universalas,5500,Benzinas,Mechaninė,"1.4 l.,         90  kW",240000,Vilnius
Volkswagen Golf,['2009-12'],Hečbekas,5500,Benzinas,Automatinė,"1.4 l.,         118  kW",249080,Vilnius
Volkswagen Golf,['2012-09'],Universalas,5555,Dyzelinas,Mechaninė,"1.6 l.,         77  kW",233175,Vilnius
Volkswagen Golf,['2011-02'],Hečbekas,5750,Benzinas,Automatinė,"1.4 l.,         90  kW",203000,Kretinga
Volkswagen Golf,['2011-05'],Hečbekas,5800,Benzinas,Mechaninė,"1.4 l.,         90  kW",218000,Vilnius
Volkswagen Golf,['2011'],Universalas,5800,Dyzelinas,Mechaninė,"1.6 l.,         77  kW",277669,Kaunas
Volkswagen Golf,['2010-11'],Hečbekas,5899,Benzinas,Mechaninė,"1.4 l.,         90  kW",224180,Kretinga
Volkswagen Golf,['2012'],Hečbekas,5900,Benzinas,Mechaninė,"1.4 l.,         90  kW",297140,Kaunas
Volkswagen Golf,['2012'],Hečbekas,5900,Dyzelinas,Mechaninė,"1.6 l.,         77  kW",340000,Vilnius
Volkswagen Golf,['2013-09'],Universalas,5950,Dyzelinas,Mechaninė,"1.6 l.,         81  kW",263700,Kaunas
Volkswagen Golf,['2017-06'],Hečbekas,5999,Dyzelinas,Mechaninė,"1.6 l.,         81  kW",130000,Kaunas
Volkswagen Golf,['2019-02'],Universalas,6049,Dyzelinas,Mechaninė,"1.6 l.,         85  kW",129000,Kaunas
Volkswagen Golf,['2013-09'],Hečbekas,6100,Dyzelinas,Mechaninė,"1.6 l.,         77  kW",230000,Tauragė
Volkswagen Golf,['2013-04'],Hečbekas,6350,Benzinas,Automatinė,"1.2 l.,         77  kW",182300,Marijampolė
Volkswagen Golf,['2009'],Hečbekas,6600,Benzinas,Mechaninė,"1.4 l.,         90  kW",261164,Kaunas
Volkswagen Golf,['2012-07'],Kabrioletas,6700,Dyzelinas,Automatinė,"2.0 l.,         103  kW",207869,Tauragė
Volkswagen Golf,['2014'],Hečbekas,6700,Benzinas,Mechaninė,"1.2 l.,         63  kW",140174,Kaunas
Volkswagen Golf,['2014-10'],Universalas,6750,Dyzelinas,Mechaninė,"1.6 l.,         77  kW",268000,Utena
Volkswagen Golf,['2016-11'],Hečbekas,6837,Dyzelinas,Mechaninė,"1.6 l.,         81  kW",280000,Šiauliai
Volkswagen Golf,['2011'],Universalas,6950,Dyzelinas,Mechaninė,"2.0 l.,         103  kW",209839,Utena
Volkswagen Golf,['2016-04'],Universalas,6950,Dyzelinas,Automatinė,"1.6 l.,         81  kW",268000,Radviliškis
Volkswagen Golf,['2013'],Hečbekas,7200,Dyzelinas,Mechaninė,"1.6 l.,         77  kW",252000,Vilnius
Volkswagen Golf,['2014-12'],Universalas,7259,Dyzelinas,Automatinė,"2.0 l.,         110  kW",230000,Jurbarkas
Volkswagen Golf,['2012'],Kabrioletas,7400,Benzinas,Mechaninė,"1.4 l.,         118  kW",132421,Kaunas
Volkswagen Golf,['2015-01'],Hečbekas,7500,"Elektra, 24 kWh",Automatinė,85  kW,211000,Telšiai
Volkswagen Golf,['2014-11'],Universalas,7650,Dyzelinas,Automatinė,"1.6 l.,         77  kW",265000,Jonava
Volkswagen Golf,['2016-05'],Universalas,7650,Dyzelinas,Mechaninė,"1.6 l.,         81  kW",198848,Kaunas
Volkswagen Golf,['2013-10'],Universalas,7750,Dyzelinas,Automatinė,"1.6 l.,         77  kW",269000,Marijampolė
Volkswagen Golf,['2016-09'],Universalas,7800,Dyzelinas,Automatinė,"1.6 l.,         81  kW",237000,Tauragė
Volkswagen Golf,['2016-09'],Universalas,7800,Benzinas,Mechaninė,"1.4 l.,         92  kW",197400,Vilnius
Volkswagen Golf,['2013-09'],Universalas,7900,Dyzelinas,Automatinė,"2.0 l.,         110  kW",268000,Vilnius
Volkswagen Golf,['2013-05'],Hečbekas,7950,Benzinas,Mechaninė,"1.2 l.,         63  kW",118000,Kretinga
Volkswagen Golf,['2015-10'],Universalas,8200,Dyzelinas,Automatinė,"1.6 l.,         81  kW",220000,Vilnius
Volkswagen Golf,['2013'],Hečbekas,8200,Dyzelinas,Mechaninė,"1.2 l.,         77  kW",254426,Kaunas
Volkswagen Golf,['2015'],Universalas,8250,Dyzelinas,Mechaninė,"1.6 l.,         81  kW",280000,Klaipėda
Volkswagen Golf,['2015-03'],Hečbekas,8850,Dyzelinas,Automatinė,"1.6 l.,         77  kW",208611,Kaunas
Volkswagen Golf,['2016-11'],Hečbekas,8850,Benzinas,Mechaninė,"1.2 l.,         81  kW",142000,Rokiškis
Volkswagen Golf,['2019-02'],Universalas,8900,Benzinas,Mechaninė,"1.5 l.,         96  kW",218779,Vilnius
Volkswagen Golf,['2014-11'],Universalas,8900,Dyzelinas,Mechaninė,"2.0 l.,         110  kW",212000,Vilnius
Volkswagen Golf,['2016-10'],Universalas,8999,Dyzelinas,Automatinė,"2.0 l.,         110  kW",274557,Marijampolė
Volkswagen Golf,['2015-12'],Universalas,9000,Dyzelinas,Automatinė,"2.0 l.,         110  kW",270000,Vilnius
Volkswagen Golf,['2015-07'],Universalas,9100,Dyzelinas,Automatinė,"2.0 l.,         110  kW",219177,Vilnius
Volkswagen Golf,['2016-05'],Universalas,9100,Benzinas,Automatinė,"1.2 l.,         81  kW",174000,Kaunas
Volkswagen Golf,['2014'],Universalas,9100,Dyzelinas,Mechaninė,"1.6 l.,         81  kW",247162,Kaunas
Volkswagen Golf,['2014'],Universalas,9100,Dyzelinas,Mechaninė,"2.0 l.,         110  kW",258141,Vilnius
Volkswagen Golf,['2013-12'],Hečbekas,9200,Dyzelinas,Automatinė,"1.6 l.,         77  kW",219700,Telšiai
Volkswagen Golf,['2017-01'],Universalas,9400,Benzinas,Automatinė,"1.8 l.,         125  kW",151200,Vilnius
Volkswagen Golf,['2017-01'],Hečbekas,9500,Dyzelinas,Mechaninė,"1.6 l.,         81  kW",87342,Vilnius
Volkswagen Golf,['2018-08'],Universalas,9700,Dyzelinas,Automatinė,"1.6 l.,         85  kW",225000,Tauragė
Volkswagen Golf,['2016-04'],Hečbekas,9750,Benzinas / dujos,Automatinė,"1.2 l.,         81  kW",184000,Marijampolė
Volkswagen Golf,['2015-07'],Universalas,9950,Benzinas,Automatinė,"1.4 l.,         81  kW",131459,Vilnius
Volkswagen Golf,['2013-08'],Hečbekas,9950,Dyzelinas,Mechaninė,"2.0 l.,         110  kW",164728,Kaunas
Volkswagen Golf,['2017-03'],Universalas,9950,Dyzelinas,Automatinė,"1.6 l.,         81  kW",181634,Kaunas
Volkswagen Golf,['2011-03'],Hečbekas,9990,Benzinas,Automatinė,"2.0 l.,         154  kW",213000,Vilnius
Volkswagen Golf,['2013-12'],Hečbekas,9999,Benzinas,Automatinė,"1.4 l.,         103  kW",192259,Klaipėda
Volkswagen Golf,['2016-03'],Hečbekas,10100,"Elektra, 24 kWh",Automatinė,85  kW,81000,Tauragė
Volkswagen Golf,['2016-01'],Hečbekas,10200,"Elektra, 24 kWh",Automatinė,85  kW,133000,Vilnius
Volkswagen Golf,['2018-03'],Universalas,10600,Dyzelinas,Automatinė,"1.6 l.,         85  kW",203000,Kaunas
Volkswagen Golf,['2019-10'],Universalas,10750,Dyzelinas,Mechaninė,"1.6 l.,         85  kW",182103,Šiauliai
Volkswagen Golf,['2018-08'],Universalas,10899,Dyzelinas,Automatinė,"2.0 l.,         110  kW",270000,Jonava
Volkswagen Golf,['2017-04'],Hečbekas,10950,"Elektra, 36 kWh",Automatinė,100  kW,121715,Vilnius
Volkswagen Golf,['2015-11'],Hečbekas,10999,Benzinas,Automatinė,"1.8 l.,         125  kW",63728,Kretinga
Volkswagen Golf,['2015-11'],Universalas,11250,Dyzelinas,Automatinė,"2.0 l.,         135  kW",267588,Marijampolė
Volkswagen Golf,['2016-08'],Universalas,11300,Dyzelinas,Automatinė,"2.0 l.,         135  kW",265335,Vilnius
Volkswagen Golf,['2019-12'],Universalas,11750,Dyzelinas,Automatinė,"1.6 l.,         85  kW",236000,Kaunas
Volkswagen Golf,['2017-04'],Hečbekas,11900,Benzinas,Mechaninė,"1.4 l.,         92  kW",105454,Vilnius
Volkswagen Golf,['2018-12'],Universalas,11950,Dyzelinas,Automatinė,"1.6 l.,         85  kW",139700,Klaipėda
Volkswagen Golf,['2018-09'],Hečbekas,12500,"Elektra, 35 kWh",Automatinė,100  kW,88193,Kaunas
Volkswagen Golf,['2019-10'],Universalas,12500,Benzinas,Mechaninė,"1.0 l.,         81  kW",81000,Klaipėda
Volkswagen Golf,['2017-11'],Hečbekas,12500,"Elektra, 24 kWh",Automatinė,85  kW,33768,Vilnius
Volkswagen Golf,['2017-08'],Hečbekas,12700,Benzinas,Automatinė,"1.4 l.,         98  kW",201150,Birštonas
Volkswagen Golf,['2017-12'],Hečbekas,12900,Dyzelinas,Automatinė,"1.6 l.,         85  kW",167000,Klaipėda
Volkswagen Golf,['2018'],Universalas,12900,Dyzelinas,Automatinė,"1.6 l.,         85  kW",205865,Kaunas
Volkswagen Golf,['2018-06'],Hečbekas,12947,"Elektra, 36 kWh",Automatinė,100  kW,176000,Kaunas
Volkswagen Golf,['2015-11'],Hečbekas,12999,Benzinas / elektra,Automatinė,"1.4 l.,         110  kW",228648,Marijampolė
Volkswagen Golf,['2020-02'],Universalas,13500,Dyzelinas,Automatinė,"2.0 l.,         110  kW",163152,Kaunas
Volkswagen Golf,['2019-06'],Universalas,13500,Dyzelinas,Mechaninė,"1.6 l.,         85  kW",113424,Klaipėda
Volkswagen Golf,['2019-01'],Universalas,13900,Dyzelinas,Automatinė,"1.6 l.,         85  kW",178268,Kaunas
Volkswagen Golf,['2019-07'],Hečbekas,13990,"Elektra, 36 kWh",Automatinė,100  kW,93000,Vilnius
Volkswagen Golf,['2015-01'],Hečbekas,13990,Benzinas,Automatinė,"2.0 l.,         154  kW",180250,Kaunas
Volkswagen Golf,['2020-07'],Hečbekas,14400,Dyzelinas,Mechaninė,"2.0 l.,         85  kW",154000,Vilnius
Volkswagen Golf,['2020-04'],Universalas,14800,Benzinas,Automatinė,"1.5 l.,         110  kW",201000,Vilnius
Volkswagen Golf,['2019-12'],Hečbekas,14900,"Elektra, 35 kWh",Automatinė,100  kW,31000,Vilnius
Volkswagen Golf,['2018-10'],Hečbekas,14980,Elektra,Automatinė,100  kW,42347,Klaipėda
Volkswagen Golf,['2018-10'],Hečbekas,14990,"Elektra, 36 kWh",Automatinė,100  kW,76000,Vilnius
Volkswagen Golf,['2016-06'],Hečbekas,14990,Benzinas,Mechaninė,"2.0 l.,         155  kW",61100,Vilnius
Volkswagen Golf,['2016-07'],Hečbekas,15500,Benzinas,Automatinė,"2.0 l.,         162  kW",116700,Vilnius
Volkswagen Golf,['2020-10'],Hečbekas,15550,Dyzelinas,Mechaninė,"2.0 l.,         85  kW",184000,Klaipėda
Volkswagen Golf,['2020-07'],Universalas,15600,Benzinas,Automatinė,"1.5 l.,         110  kW",147084,Vilnius
Volkswagen Golf,['2021-07'],Universalas,15609,Dyzelinas,Automatinė,"2.0 l.,         110  kW",192374,Vilnius
Volkswagen Golf,['2019-05'],Universalas,15730,Dyzelinas,Automatinė,"2.0 l.,         135  kW",242200,Vilnius
Volkswagen Golf,['2020-06'],Hečbekas,15900,"Elektra, 36 kWh",Automatinė,100  kW,118000,Vilnius
Volkswagen Golf,['2019-12'],Hečbekas,16093,"Elektra, 36 kWh",Automatinė,100  kW,49223,Vilnius
Volkswagen Golf,['2019-07'],Hečbekas,16300,"Elektra, 35 kWh",Automatinė,100  kW,41783,Vilnius
Volkswagen Golf,['2015-12'],Hečbekas,16500,Benzinas,Automatinė,"2.0 l.,         155  kW",140000,Vilnius
Volkswagen Golf,['2019-01'],Hečbekas,16500,Elektra,Automatinė,100  kW,55443,Klaipėda
Volkswagen Golf,['2019-11'],Hečbekas,16900,"Elektra, 36 kWh",Automatinė,100  kW,47001,Kaunas
Volkswagen Golf,['2017-10'],Hečbekas,16900,"Elektra, 36 kWh",Automatinė,100  kW,79744,Vilnius
Volkswagen Golf,['2020-06'],Hečbekas,16900,"Elektra, 36 kWh",Automatinė,100  kW,63000,Vilnius
Volkswagen Golf,['2017-11'],Hečbekas,17900,Benzinas / elektra,Automatinė,"1.4 l.,         150  kW",91182,Klaipėda
Volkswagen Golf,['2019-03'],Universalas,18500,Dyzelinas,Automatinė,"2.0 l.,         135  kW",140689,Vilnius
Volkswagen Golf,['2022-03'],Hečbekas,19400,Benzinas,Automatinė,"1.5 l.,         96  kW",37115,Vilnius
Volkswagen Golf,['2020-04'],Hečbekas,19500,"Elektra, 36 kWh",Automatinė,100  kW,87000,Vilnius
Volkswagen Golf,['2021-04'],Hečbekas,19723,Benzinas,Automatinė,"1.5 l.,         110  kW",129710,Vilnius
Volkswagen Golf,['2018-05'],Hečbekas,19999,Benzinas,Automatinė,"2.0 l.,         228  kW",167000,Tauragė
Volkswagen Golf,['2019'],Hečbekas,23000,Benzinas,Automatinė,"2.0 l.,         180  kW",95264,Vilnius
Volkswagen Golf,['2022-07'],Universalas,23499,Benzinas,Automatinė,"2.0 l.,         140  kW",30000,Vilnius
Volkswagen Golf,['2016-02'],Hečbekas,23499,Benzinas,Automatinė,"2.0 l.,         228  kW",59000,Vilnius
Volkswagen Golf,['2021-05'],Hečbekas,23595,Benzinas / elektra,Automatinė,"1.4 l.,         110  kW",48429,Marijampolė
Volkswagen Golf,['2021-03'],Hečbekas,23837,Benzinas / elektra,Automatinė,"2.0 l.,         110  kW",35081,Vilnius
Volkswagen Golf,['2017-03'],Hečbekas,23900,Benzinas,Automatinė,"2.0 l.,         228  kW",147600,Vilnius
Volkswagen Golf,['2019-03'],Hečbekas,28000,Benzinas,Automatinė,"2.0 l.,         213  kW",13500,Vilnius
Volkswagen Golf,['2017-09'],Hečbekas,29990,Benzinas,Automatinė,"2.0 l.,         228  kW",127000,Kaunas
Volkswagen Golf,['2022-01'],Hečbekas,29990,Benzinas,Automatinė,"2.0 l.,         180  kW",6100,Vilnius
Volkswagen Golf,['2024'],Hečbekas,3599036500,Benzinas,Automatinė,"1.5 l.,         110  kW",10,Panevėžys
Volkswagen Golf,['2013-06'],Hečbekas,N/A,Dyzelinas,Mechaninė,"1.6 l.,         77  kW",140763,Klaipėda
Volkswagen Golf,['2009-09'],Hečbekas,N/A,Benzinas,Mechaninė,"1.4 l.,         90  kW",205277,"Harjumaa, Estija"
Volkswagen Golf,['1990'],Hečbekas,400,Benzinas,Mechaninė,"1.3 l.,         40  kW",246100,Vilnius
Volkswagen Golf,['1996-05'],Universalas,450,Benzinas,Mechaninė,"1.6 l.,         74  kW",233364,Kelmė
Volkswagen Golf,['1998'],Hečbekas,550,Benzinas,Mechaninė,"1.6 l.,         74  kW",203000,Marijampolė
Volkswagen Golf,['1994-01'],Hečbekas,590,Benzinas,Mechaninė,"1.4 l.,         44  kW",170019,Vilnius
Volkswagen Golf,['1998-02'],Sedanas,600,Benzinas,Automatinė,"1.6 l.,         74  kW",229907,Širvintos
Volkswagen Golf,['1988'],Hečbekas,600,Benzinas,Mechaninė,"1.6 l.,         51  kW",230000,Šiauliai
Volkswagen Golf,['1999'],Kita,600,Benzinas / dujos,Automatinė,"1.6 l.,         74  kW",290000,Kaunas
Volkswagen Golf,['1999-12'],Universalas,650,Dyzelinas,Mechaninė,"1.9 l.,         50  kW",350000,Vilnius
Volkswagen Golf,['2005'],Hečbekas,700,Dyzelinas,Mechaninė,77  kW,341045,Kaišiadorys
Volkswagen Golf,['1998-05'],Hečbekas,750,Dyzelinas,Mechaninė,"1.9 l.,         66  kW",386000,Panevėžys
Volkswagen Golf,['2003'],Universalas,750,Dyzelinas,Mechaninė,"1.9 l.,         74  kW",450687,Kaunas
Volkswagen Golf,['1998'],Universalas,800,Dyzelinas,Automatinė,"1.9 l.,         81  kW",320000,Kaunas
Volkswagen Golf,['2000'],Hečbekas,800,Benzinas,Mechaninė,"2.0 l.,         85  kW",233240,Klaipėda
Volkswagen Golf,['2000-07'],Hečbekas,800,Benzinas,Mechaninė,"1.6 l.,         74  kW",300000,Ukmergė
Volkswagen Golf,['1987'],Hečbekas,850,Benzinas,Mechaninė,"1.6 l.,         53  kW",230000,Kretinga
Volkswagen Golf,['1999'],Hečbekas,850,Dyzelinas,Mechaninė,"1.9 l.,         81  kW",472000,Vilnius
Volkswagen Golf,['1989'],Hečbekas,850,Benzinas,Mechaninė,"1.3 l.,         40  kW",120000,Vilnius
Volkswagen Golf,['2000'],Hečbekas,899,Dyzelinas,Mechaninė,"1.9 l.,         66  kW",390000,Šiauliai
Volkswagen Golf,['1999-04'],Hečbekas,900,Benzinas,Mechaninė,"1.6 l.,         74  kW",314460,Vilnius
